metadata	feature	value	coef	stderr	N	N.not.0	pval	qval
Sequencing_Run	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudomonadaceae.g__Pseudomonas	SLCMicrobiome	-2.39425104573239	0.0457484772128719	89	0	7.96031150517405e-27	4.29856821279399e-24
Sequencing_Run	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Bacillus	SLCMicrobiome	0.552406799981081	0.0216502961542987	89	0	1.75125281489137e-19	4.7283826002067e-17
Site	k__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio	Cecum	0.836189380806342	0.0728494857428574	89	0	1.6781757850598e-16	2.26553730983073e-14
Sequencing_Run	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingobium	SLCMicrobiome	-0.663313053039791	0.0341176094151345	89	0	1.30013600939427e-16	2.26553730983073e-14
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnoclostridium	Cecum	0.586625737537846	0.0520077911108483	89	0	3.72463654798682e-16	4.02260747182576e-14
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.UCG.006	Cecum	0.58414681124992	0.0524487998337279	89	0	6.29055550624074e-16	5.66149995561667e-14
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__	Cecum	0.534961055104511	0.0514117623942944	89	0	7.78536950460037e-15	5.25512441560525e-13
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Roseburia	Cecum	0.579852725664725	0.0555863486250403	89	0	7.43545135070721e-15	5.25512441560525e-13
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.NK4A136.group	Cecum	0.576502374527607	0.0561913180438688	89	0	1.35749458170391e-14	8.14496749022343e-13
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__Family.XIII.UCG.001	Cecum	1.07154774985086	0.112440343740273	89	0	1.90957394194037e-13	1.0311699286478e-11
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__GCA.900066575	Cecum	0.520067169314079	0.0550629553198042	89	0	2.83843608561754e-13	1.39341407839406e-11
Site	k__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__	Cecum	-0.190903658515878	0.0210083625898389	89	0	1.06921642363211e-12	4.81147390634449e-11
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae.NK4A136.group	Proximal_Colon	0.494600943899264	0.0555619710827087	89	0	2.21973402092853e-12	9.22043362539544e-11
Site	k__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Colidextribacter	Cecum	0.424063952166493	0.0517437575698314	89	0	3.10730312942488e-11	1.19853120706388e-09
Sequencing_Run	k__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__	SLCMicrobiome	0.930596072468054	0.0867229702072871	89	0	7.57798934010069e-11	2.48911694982673e-09
